"","TimePeriod","position","Node","Species","Life_Stage","Hydraulic","MaxPercentage"
"412","critical","slice1","L02-040","Willow","Germination","Depth",0
"413","critical","slice2","L02-040","Willow","Germination","Depth",0.546448087431694
"414","critical","slice3","L02-040","Willow","Germination","Depth",0
"415","critical","slice4","L02-040","Willow","Germination","Depth",27.3224043715847
"416","critical","slice1","L02-041","Willow","Germination","Depth",0
"417","critical","slice2","L02-041","Willow","Germination","Depth",1.63934426229508
"418","critical","slice3","L02-041","Willow","Germination","Depth",0
"419","critical","slice1","L02-050","Willow","Germination","Depth",0.546448087431694
"420","critical","slice2","L02-050","Willow","Germination","Depth",3.27868852459016
"421","critical","slice3","L02-050","Willow","Germination","Depth",34.9726775956284
"422","critical","slice1","L02-051","Willow","Germination","Depth",0
"423","critical","slice2","L02-051","Willow","Germination","Depth",2.18579234972678
"424","critical","slice3","L02-051","Willow","Germination","Depth",0
"425","critical","slice1","J01-010","Willow","Seedling","Depth",0.455373406193078
"426","critical","slice2","J01-010","Willow","Seedling","Depth",0.979052823315118
"427","critical","slice3","J01-010","Willow","Seedling","Depth",0.751366120218579
"428","critical","slice1","J01-020","Willow","Seedling","Depth",0.11384335154827
"429","critical","slice2","J01-020","Willow","Seedling","Depth",0.455373406193078
"430","critical","slice3","J01-020","Willow","Seedling","Depth",1.36612021857923
"431","critical","slice4","J01-020","Willow","Seedling","Depth",0.865209471766849
"432","critical","slice1","J01-030","Willow","Seedling","Depth",0.0227686703096539
"433","critical","slice2","J01-030","Willow","Seedling","Depth",0.0227686703096539
"434","critical","slice3","J01-030","Willow","Seedling","Depth",0.0455373406193078
"435","critical","slice4","J01-030","Willow","Seedling","Depth",0.0227686703096539
"436","critical","slice5","J01-030","Willow","Seedling","Depth",0
"437","critical","slice1","J01-031","Willow","Seedling","Depth",0
"438","critical","slice2","J01-031","Willow","Seedling","Depth",0
"439","critical","slice3","J01-031","Willow","Seedling","Depth",0
"440","critical","slice1","J01-040","Willow","Seedling","Depth",0.11384335154827
"441","critical","slice2","J01-040","Willow","Seedling","Depth",0.933515482695811
"442","critical","slice3","J01-040","Willow","Seedling","Depth",0.933515482695811
"443","critical","slice4","J01-040","Willow","Seedling","Depth",1.11566484517304
"444","critical","slice5","J01-040","Willow","Seedling","Depth",0.11384335154827
"445","critical","slice1","J01-041","Willow","Seedling","Depth",0.0683060109289618
"446","critical","slice2","J01-041","Willow","Seedling","Depth",0.591985428051002
"447","critical","slice3","J01-041","Willow","Seedling","Depth",0.159380692167577
"448","critical","slice1","J01-060","Willow","Seedling","Depth",0.204918032786885
"449","critical","slice2","J01-060","Willow","Seedling","Depth",0.546448087431694
"450","critical","slice3","J01-060","Willow","Seedling","Depth",0.159380692167577
"451","critical","slice1","J01-061","Willow","Seedling","Depth",0.0455373406193078
"452","critical","slice2","J01-061","Willow","Seedling","Depth",0.318761384335155
"453","critical","slice3","J01-061","Willow","Seedling","Depth",0.227686703096539
"454","critical","slice1","J01-062","Willow","Seedling","Depth",0
"455","critical","slice1","J01-070","Willow","Seedling","Depth",0.136612021857924
"456","critical","slice1","J01-080","Willow","Seedling","Depth",0
"457","critical","slice2","J01-080","Willow","Seedling","Depth",0.0910746812386157
"458","critical","slice3","J01-080","Willow","Seedling","Depth",0
"459","critical","slice1","J01-090","Willow","Seedling","Depth",0
"460","critical","slice2","J01-090","Willow","Seedling","Depth",0.250455373406193
"461","critical","slice1","J01-091","Willow","Seedling","Depth",0
"462","critical","slice2","J01-091","Willow","Seedling","Depth",0.0455373406193078
"463","critical","slice3","J01-091","Willow","Seedling","Depth",0
"464","critical","slice1","J01-100","Willow","Seedling","Depth",0.0227686703096539
"465","critical","slice2","J01-100","Willow","Seedling","Depth",0.0227686703096539
"466","critical","slice3","J01-100","Willow","Seedling","Depth",0
"467","critical","slice1","J03-010","Willow","Seedling","Depth",0.11384335154827
"468","critical","slice2","J03-010","Willow","Seedling","Depth",0.52367941712204
"469","critical","slice3","J03-010","Willow","Seedling","Depth",0.0455373406193078
"470","critical","slice1","J04-010","Willow","Seedling","Depth",0.250455373406193
"471","critical","slice2","J04-010","Willow","Seedling","Depth",0.432604735883424
"472","critical","slice3","J04-010","Willow","Seedling","Depth",0.751366120218579
"473","critical","slice4","J04-010","Willow","Seedling","Depth",0.159380692167577
"474","critical","slice1","J05-010","Willow","Seedling","Depth",0.159380692167577
"475","critical","slice2","J05-010","Willow","Seedling","Depth",0.0455373406193078
"476","critical","slice3","J05-010","Willow","Seedling","Depth",0
"477","critical","slice4","J05-010","Willow","Seedling","Depth",0
"478","critical","slice1","J07-010","Willow","Seedling","Depth",0
"479","critical","slice2","J07-010","Willow","Seedling","Depth",0
"480","critical","slice3","J07-010","Willow","Seedling","Depth",0
"481","critical","slice1","L01-060","Willow","Seedling","Depth",0
"482","critical","slice2","L01-060","Willow","Seedling","Depth",0.546448087431694
"483","critical","slice3","L01-060","Willow","Seedling","Depth",0
"484","critical","slice1","L01-080","Willow","Seedling","Depth",0
"485","critical","slice2","L01-080","Willow","Seedling","Depth",0
"486","critical","slice3","L01-080","Willow","Seedling","Depth",0.546448087431694
"487","critical","slice1","L01-100","Willow","Seedling","Depth",0
"488","critical","slice2","L01-100","Willow","Seedling","Depth",0
"489","critical","slice3","L01-100","Willow","Seedling","Depth",0
"490","critical","slice4","L01-100","Willow","Seedling","Depth",0
"491","critical","slice1","L02-010","Willow","Seedling","Depth",0
"492","critical","slice2","L02-010","Willow","Seedling","Depth",0.546448087431694
"493","critical","slice3","L02-010","Willow","Seedling","Depth",0.546448087431694
"494","critical","slice1","L02-020","Willow","Seedling","Depth",1.09289617486339
"495","critical","slice2","L02-020","Willow","Seedling","Depth",0
"496","critical","slice3","L02-020","Willow","Seedling","Depth",0
"497","critical","slice1","L02-021","Willow","Seedling","Depth",0
"498","critical","slice2","L02-021","Willow","Seedling","Depth",0
"499","critical","slice3","L02-021","Willow","Seedling","Depth",2.18579234972678
"500","critical","slice4","L02-021","Willow","Seedling","Depth",0
"501","critical","slice1","L02-022","Willow","Seedling","Depth",0
"502","critical","slice2","L02-022","Willow","Seedling","Depth",0
"503","critical","slice3","L02-022","Willow","Seedling","Depth",0
"504","critical","slice4","L02-022","Willow","Seedling","Depth",0
"505","critical","slice5","L02-022","Willow","Seedling","Depth",0
"506","critical","slice6","L02-022","Willow","Seedling","Depth",0
"507","critical","slice1","L02-023","Willow","Seedling","Depth",0
"508","critical","slice2","L02-023","Willow","Seedling","Depth",0
"509","critical","slice3","L02-023","Willow","Seedling","Depth",0
"510","critical","slice4","L02-023","Willow","Seedling","Depth",1.09289617486339
"511","critical","slice1","L02-030","Willow","Seedling","Depth",0
"512","critical","slice2","L02-030","Willow","Seedling","Depth",0
"513","critical","slice3","L02-030","Willow","Seedling","Depth",0
"514","critical","slice1","L02-031","Willow","Seedling","Depth",0
"515","critical","slice2","L02-031","Willow","Seedling","Depth",0
"516","critical","slice3","L02-031","Willow","Seedling","Depth",0
"517","critical","slice4","L02-031","Willow","Seedling","Depth",0
"518","critical","slice1","L02-040","Willow","Seedling","Depth",0
"519","critical","slice2","L02-040","Willow","Seedling","Depth",0
"520","critical","slice3","L02-040","Willow","Seedling","Depth",0
"521","critical","slice4","L02-040","Willow","Seedling","Depth",0
"522","critical","slice1","L02-041","Willow","Seedling","Depth",0
"523","critical","slice2","L02-041","Willow","Seedling","Depth",0
"524","critical","slice3","L02-041","Willow","Seedling","Depth",0
"525","critical","slice1","L02-050","Willow","Seedling","Depth",0
"526","critical","slice2","L02-050","Willow","Seedling","Depth",0
"527","critical","slice3","L02-050","Willow","Seedling","Depth",0
"528","critical","slice1","L02-051","Willow","Seedling","Depth",0
"529","critical","slice2","L02-051","Willow","Seedling","Depth",0
"530","critical","slice3","L02-051","Willow","Seedling","Depth",0
"531","critical","slice1","J01-010","Willow","Seedling","Shear Stress",0
"532","critical","slice2","J01-010","Willow","Seedling","Shear Stress",0
"533","critical","slice3","J01-010","Willow","Seedling","Shear Stress",0
"534","critical","slice1","J01-020","Willow","Seedling","Shear Stress",0.11384335154827
"535","critical","slice2","J01-020","Willow","Seedling","Shear Stress",0.546448087431694
"536","critical","slice3","J01-020","Willow","Seedling","Shear Stress",1.91256830601093
"537","critical","slice4","J01-020","Willow","Seedling","Shear Stress",1.20673952641166
"538","critical","slice1","J01-030","Willow","Seedling","Shear Stress",0.0455373406193078
"539","critical","slice2","J01-030","Willow","Seedling","Shear Stress",0.182149362477231
"540","critical","slice3","J01-030","Willow","Seedling","Shear Stress",1.82149362477231
"541","critical","slice4","J01-030","Willow","Seedling","Shear Stress",0.591985428051002
"542","critical","slice5","J01-030","Willow","Seedling","Shear Stress",0.0227686703096539
"543","critical","slice1","J01-031","Willow","Seedling","Shear Stress",0
"544","critical","slice2","J01-031","Willow","Seedling","Shear Stress",0.0455373406193078
"545","critical","slice3","J01-031","Willow","Seedling","Shear Stress",0
"546","critical","slice1","J01-040","Willow","Seedling","Shear Stress",0
"547","critical","slice2","J01-040","Willow","Seedling","Shear Stress",0.136612021857924
"548","critical","slice3","J01-040","Willow","Seedling","Shear Stress",0.182149362477231
"549","critical","slice4","J01-040","Willow","Seedling","Shear Stress",0.136612021857924
"550","critical","slice5","J01-040","Willow","Seedling","Shear Stress",0
"551","critical","slice1","J01-041","Willow","Seedling","Shear Stress",0.0455373406193078
"552","critical","slice2","J01-041","Willow","Seedling","Shear Stress",0.591985428051002
"553","critical","slice3","J01-041","Willow","Seedling","Shear Stress",0.11384335154827
"554","critical","slice1","J01-060","Willow","Seedling","Shear Stress",0.387067395264117
"555","critical","slice2","J01-060","Willow","Seedling","Shear Stress",1.77595628415301
"556","critical","slice3","J01-060","Willow","Seedling","Shear Stress",0.455373406193078
"557","critical","slice1","J01-061","Willow","Seedling","Shear Stress",0
"558","critical","slice2","J01-061","Willow","Seedling","Shear Stress",0.0455373406193078
"559","critical","slice3","J01-061","Willow","Seedling","Shear Stress",0
"560","critical","slice1","J01-062","Willow","Seedling","Shear Stress",0.0455373406193078
"561","critical","slice1","J01-070","Willow","Seedling","Shear Stress",0
"562","critical","slice1","J01-080","Willow","Seedling","Shear Stress",0
"563","critical","slice2","J01-080","Willow","Seedling","Shear Stress",0.387067395264117
"564","critical","slice3","J01-080","Willow","Seedling","Shear Stress",0
"565","critical","slice1","J01-090","Willow","Seedling","Shear Stress",0
"566","critical","slice2","J01-090","Willow","Seedling","Shear Stress",0.865209471766849
"567","critical","slice1","J01-091","Willow","Seedling","Shear Stress",0
"568","critical","slice2","J01-091","Willow","Seedling","Shear Stress",1.63934426229508
"569","critical","slice3","J01-091","Willow","Seedling","Shear Stress",0
"570","critical","slice1","J01-100","Willow","Seedling","Shear Stress",0.0227686703096539
"571","critical","slice2","J01-100","Willow","Seedling","Shear Stress",0.136612021857924
"572","critical","slice3","J01-100","Willow","Seedling","Shear Stress",0.0227686703096539
"573","critical","slice1","J03-010","Willow","Seedling","Shear Stress",0.0455373406193078
"574","critical","slice2","J03-010","Willow","Seedling","Shear Stress",0.52367941712204
"575","critical","slice3","J03-010","Willow","Seedling","Shear Stress",0.0455373406193078
"576","critical","slice1","J04-010","Willow","Seedling","Shear Stress",0
"577","critical","slice2","J04-010","Willow","Seedling","Shear Stress",0.0227686703096539
"578","critical","slice3","J04-010","Willow","Seedling","Shear Stress",0.0227686703096539
"579","critical","slice4","J04-010","Willow","Seedling","Shear Stress",0
"580","critical","slice1","J05-010","Willow","Seedling","Shear Stress",0.11384335154827
"581","critical","slice2","J05-010","Willow","Seedling","Shear Stress",0.0227686703096539
"582","critical","slice3","J05-010","Willow","Seedling","Shear Stress",0
"583","critical","slice4","J05-010","Willow","Seedling","Shear Stress",0
"584","critical","slice1","J07-010","Willow","Seedling","Shear Stress",0.182149362477231
"585","critical","slice2","J07-010","Willow","Seedling","Shear Stress",0.0227686703096539
"586","critical","slice3","J07-010","Willow","Seedling","Shear Stress",0.11384335154827
"587","critical","slice1","L01-060","Willow","Seedling","Shear Stress",0
"588","critical","slice2","L01-060","Willow","Seedling","Shear Stress",2.18579234972678
"589","critical","slice3","L01-060","Willow","Seedling","Shear Stress",0
"590","critical","slice1","L01-080","Willow","Seedling","Shear Stress",0.546448087431694
"591","critical","slice2","L01-080","Willow","Seedling","Shear Stress",1.63934426229508
"592","critical","slice3","L01-080","Willow","Seedling","Shear Stress",3.27868852459016
"593","critical","slice1","L01-100","Willow","Seedling","Shear Stress",0
"594","critical","slice2","L01-100","Willow","Seedling","Shear Stress",0
"595","critical","slice3","L01-100","Willow","Seedling","Shear Stress",2.73224043715847
"596","critical","slice4","L01-100","Willow","Seedling","Shear Stress",0
"597","critical","slice1","L02-010","Willow","Seedling","Shear Stress",0
"598","critical","slice2","L02-010","Willow","Seedling","Shear Stress",1.63934426229508
"599","critical","slice3","L02-010","Willow","Seedling","Shear Stress",1.09289617486339
"600","critical","slice1","L02-020","Willow","Seedling","Shear Stress",2.18579234972678
"601","critical","slice2","L02-020","Willow","Seedling","Shear Stress",0
"602","critical","slice3","L02-020","Willow","Seedling","Shear Stress",0
"603","critical","slice1","L02-021","Willow","Seedling","Shear Stress",0
"604","critical","slice2","L02-021","Willow","Seedling","Shear Stress",0
"605","critical","slice3","L02-021","Willow","Seedling","Shear Stress",2.18579234972678
"606","critical","slice4","L02-021","Willow","Seedling","Shear Stress",0
"607","critical","slice1","L02-022","Willow","Seedling","Shear Stress",0
"608","critical","slice2","L02-022","Willow","Seedling","Shear Stress",0
"609","critical","slice3","L02-022","Willow","Seedling","Shear Stress",0
"610","critical","slice4","L02-022","Willow","Seedling","Shear Stress",0
"611","critical","slice5","L02-022","Willow","Seedling","Shear Stress",0
"612","critical","slice6","L02-022","Willow","Seedling","Shear Stress",0
"613","critical","slice1","L02-023","Willow","Seedling","Shear Stress",0
"614","critical","slice2","L02-023","Willow","Seedling","Shear Stress",0
"615","critical","slice3","L02-023","Willow","Seedling","Shear Stress",0
"616","critical","slice4","L02-023","Willow","Seedling","Shear Stress",2.73224043715847
"617","critical","slice1","L02-030","Willow","Seedling","Shear Stress",0
"618","critical","slice2","L02-030","Willow","Seedling","Shear Stress",3.82513661202186
"619","critical","slice3","L02-030","Willow","Seedling","Shear Stress",0
"620","critical","slice1","L02-031","Willow","Seedling","Shear Stress",0.546448087431694
"621","critical","slice2","L02-031","Willow","Seedling","Shear Stress",2.18579234972678
"622","critical","slice3","L02-031","Willow","Seedling","Shear Stress",0
"623","critical","slice4","L02-031","Willow","Seedling","Shear Stress",2.18579234972678
"624","critical","slice1","L02-040","Willow","Seedling","Shear Stress",0
"625","critical","slice2","L02-040","Willow","Seedling","Shear Stress",0
"626","critical","slice3","L02-040","Willow","Seedling","Shear Stress",0
"627","critical","slice4","L02-040","Willow","Seedling","Shear Stress",2.18579234972678
"628","critical","slice1","L02-041","Willow","Seedling","Shear Stress",0
"629","critical","slice2","L02-041","Willow","Seedling","Shear Stress",0
"630","critical","slice3","L02-041","Willow","Seedling","Shear Stress",0
"631","critical","slice1","L02-050","Willow","Seedling","Shear Stress",0
"632","critical","slice2","L02-050","Willow","Seedling","Shear Stress",2.18579234972678
"633","critical","slice3","L02-050","Willow","Seedling","Shear Stress",1.09289617486339
"634","critical","slice1","L02-051","Willow","Seedling","Shear Stress",0
"635","critical","slice2","L02-051","Willow","Seedling","Shear Stress",0.546448087431694
"636","critical","slice3","L02-051","Willow","Seedling","Shear Stress",0
