"","Section","Latitude","Longitude","Date","Depth_cm","Velocity_0.6_ms","Velocity_0.2_ms","Velocity_0.8_ms","coord_code","SantaAnaSucker","ArroyoChub","Yellowbullhead","WesternMisquitofish"
"552","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",35,0.61,NA,NA,"34.03717_-117.356",0,2,0,0
"553","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",22,0.19,NA,NA,"34.03717_-117.356",0,5,0,0
"554","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",52,0.19,NA,NA,"34.03717_-117.356",0,15,0,0
"555","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",52,0.54,NA,NA,"34.03717_-117.356",0,8,0,0
"556","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",60,0.54,NA,NA,"34.03717_-117.356",8,10,0,0
"557","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",36,0.25,NA,NA,"34.03717_-117.356",0,10,0,0
"558","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",36,0.25,NA,NA,"34.03717_-117.356",0,10,0,0
"559","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",32,0.53,NA,NA,"34.03717_-117.356",0,1,0,0
"560","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",46,0.49,NA,NA,"34.03717_-117.356",0,5,0,0
"561","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",70,0.96,NA,NA,"34.03717_-117.356",1,0,0,0
"562","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",64,0.89,NA,NA,"34.03717_-117.356",2,0,0,0
"563","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",64,0.89,NA,NA,"34.03717_-117.356",4,0,0,0
"564","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",58,0.98,NA,NA,"34.03717_-117.356",3,0,0,0
"565","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",52,0.61,NA,NA,"34.03717_-117.356",1,0,0,0
"566","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",46,0.71,NA,NA,"34.03717_-117.356",20,0,0,0
"567","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",46,0.71,NA,NA,"34.03717_-117.356",1,0,0,0
"568","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",52,0.54,NA,NA,"34.03717_-117.356",1,0,0,0
"569","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",60,0.54,NA,NA,"34.03717_-117.356",2,0,0,0
"570","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",52,0.99,NA,NA,"34.03717_-117.356",0,2,0,0
"571","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",60,0.94,NA,NA,"34.03717_-117.356",3,5,0,0
"572","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",60,0.94,NA,NA,"34.03717_-117.356",0,5,0,0
"573","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",42,0.77,NA,NA,"34.03717_-117.356",0,5,0,0
"574","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",42,0.77,NA,NA,"34.03717_-117.356",0,5,0,0
"575","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",42,0.77,NA,NA,"34.03717_-117.356",0,5,0,0
"576","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",42,0.77,NA,NA,"34.03717_-117.356",0,5,0,0
"577","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",59,0.81,NA,NA,"34.03717_-117.356",0,5,0,0
"578","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",47,0.81,NA,NA,"34.03717_-117.356",0,5,0,0
"579","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",47,0.62,NA,NA,"34.03717_-117.356",0,5,0,0
"580","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",52,0.05,NA,NA,"34.03717_-117.356",0,10,0,0
"581","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",52,0.05,NA,NA,"34.03717_-117.356",0,10,0,0
"582","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",56,0.36,NA,NA,"34.03717_-117.356",0,20,0,0
"583","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",56,0.36,NA,NA,"34.03717_-117.356",0,20,0,0
"584","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",48,0.32,NA,NA,"34.03717_-117.356",0,5,0,0
"585","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",42,0.81,NA,NA,"34.03717_-117.356",2,0,0,0
"586","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",52,0.99,NA,NA,"34.03717_-117.356",3,0,0,0
"587","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",60,0.94,NA,NA,"34.03717_-117.356",3,0,0,0
"588","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",42,0.94,NA,NA,"34.03717_-117.356",3,0,0,0
"589","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",59,0.77,NA,NA,"34.03717_-117.356",2,0,0,0
"590","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","9/20/15",56,0.36,NA,NA,"34.03717_-117.356",1,0,0,0
"591","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",36,0.8,NA,NA,"34.03489_-117.35667",0,1,0,0
"592","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",53,0.64,NA,NA,"34.03489_-117.35667",0,5,0,0
"593","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",58,0.68,NA,NA,"34.03489_-117.35667",0,5,0,0
"594","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",46,0.6,NA,NA,"34.03489_-117.35667",0,5,0,0
"595","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",40,0.62,NA,NA,"34.03489_-117.35667",0,3,0,0
"596","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",46,0.38,NA,NA,"34.03489_-117.35667",0,1,0,0
"597","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",46,0.38,NA,NA,"34.03489_-117.35667",0,10,0,0
"598","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",52,1.04,NA,NA,"34.03489_-117.35667",0,10,0,0
"599","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",52,1.04,NA,NA,"34.03489_-117.35667",0,10,0,0
"600","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",55,0.53,NA,NA,"34.03489_-117.35667",0,10,0,0
"601","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",55,0.53,NA,NA,"34.03489_-117.35667",0,10,0,0
"602","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",42,-0.05,NA,NA,"34.03489_-117.35667",0,10,0,0
"603","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",42,-0.05,NA,NA,"34.03489_-117.35667",0,5,0,0
"604","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",39,-0.02,NA,NA,"34.03489_-117.35667",0,5,0,0
"605","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",39,-0.02,NA,NA,"34.03489_-117.35667",0,5,0,0
"606","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",36,0.49,NA,NA,"34.03489_-117.35667",3,5,0,0
"607","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",36,0.49,NA,NA,"34.03489_-117.35667",0,5,0,0
"608","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",34,0.61,NA,NA,"34.03489_-117.35667",0,5,0,0
"609","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",34,0.61,NA,NA,"34.03489_-117.35667",0,5,0,0
"610","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",40,0.38,NA,NA,"34.03489_-117.35667",0,5,0,0
"611","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",40,0.38,NA,NA,"34.03489_-117.35667",0,5,0,0
"612","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",40,0.38,NA,NA,"34.03489_-117.35667",0,5,0,0
"613","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",36,0.27,NA,NA,"34.03489_-117.35667",0,5,0,0
"614","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",36,0.27,NA,NA,"34.03489_-117.35667",0,5,0,0
"615","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",36,0.27,NA,NA,"34.03489_-117.35667",0,5,0,0
"616","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",30,0.88,NA,NA,"34.03489_-117.35667",1,0,0,0
"617","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",32,0.86,NA,NA,"34.03489_-117.35667",3,0,0,0
"618","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",34,0.78,NA,NA,"34.03489_-117.35667",5,0,0,0
"619","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",36,0.8,NA,NA,"34.03489_-117.35667",5,0,0,0
"620","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",38,0.85,NA,NA,"34.03489_-117.35667",5,0,0,0
"621","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",38,0.85,NA,NA,"34.03489_-117.35667",5,0,0,0
"622","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",38,0.8,NA,NA,"34.03489_-117.35667",5,0,0,0
"623","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",38,0.8,NA,NA,"34.03489_-117.35667",5,0,0,0
"624","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",40,0.65,NA,NA,"34.03489_-117.35667",5,0,0,0
"625","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",40,0.62,NA,NA,"34.03489_-117.35667",3,0,0,0
"626","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",34,0.61,NA,NA,"34.03489_-117.35667",3,0,0,0
"627","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",40,0.38,NA,NA,"34.03489_-117.35667",1,0,0,0
"628","SAR Confluence of Rialto Drain to RIX confluence","34.03489","-117.35667","9/20/15",30,0.46,NA,NA,"34.03489_-117.35667",1,0,0,0
"629","SAR Southside channel to Riverside Drive","34.03078","-117.35808","9/22/15",30,0.61,NA,NA,"34.03078_-117.35808",0,2,0,0
"630","SAR Southside channel to Riverside Drive","34.03078","-117.35808","9/22/15",32,0.39,NA,NA,"34.03078_-117.35808",0,10,0,0
"631","SAR Southside channel to Riverside Drive","34.03078","-117.35808","9/22/15",30,0.53,NA,NA,"34.03078_-117.35808",0,10,0,0
"632","SAR Southside channel to Riverside Drive","34.029","-117.35939","9/22/15",14,0.45,NA,NA,"34.029_-117.35939",0,1,0,0
"633","SAR Southside channel to Riverside Drive","34.029","-117.35939","9/22/15",28,0.56,NA,NA,"34.029_-117.35939",0,5,0,0
"634","SAR Southside channel to Riverside Drive","34.029","-117.35939","9/22/15",12,0.04,NA,NA,"34.029_-117.35939",0,1,0,0
"635","SAR Southside channel to Riverside Drive","34.029","-117.35939","9/22/15",38,0.84,NA,NA,"34.029_-117.35939",0,1,0,0
"636","SAR Southside channel to Riverside Drive","34.029","-117.35939","9/22/15",38,0.39,NA,NA,"34.029_-117.35939",0,5,0,0
"637","SAR Southside channel to Riverside Drive","34.029","-117.35939","9/22/15",41,0.66,NA,NA,"34.029_-117.35939",0,10,0,0
"638","SAR Southside channel to Riverside Drive","34.029","-117.35939","9/22/15",41,0.66,NA,NA,"34.029_-117.35939",0,10,0,0
"639","SAR Southside channel to Riverside Drive","34.029","-117.35939","9/22/15",36,0.95,NA,NA,"34.029_-117.35939",0,3,0,0
"640","SAR Southside channel to Riverside Drive","34.029","-117.35939","9/22/15",46,0.59,NA,NA,"34.029_-117.35939",0,5,0,0
"641","SAR Southside channel to Riverside Drive","34.029","-117.35939","9/22/15",46,0.59,NA,NA,"34.029_-117.35939",0,5,0,0
"642","SAR Southside channel to Riverside Drive","34.029","-117.35939","9/22/15",46,0.59,NA,NA,"34.029_-117.35939",0,5,0,0
"643","SAR Southside channel to Riverside Drive","34.029","-117.35939","9/22/15",24,0.53,NA,NA,"34.029_-117.35939",1,0,0,0
"644","SAR Southside channel to Riverside Drive","34.02511","-117.36281","9/13/15",38,0.53,NA,NA,"34.02511_-117.36281",0,1,0,0
"645","SAR Southside channel to Riverside Drive","34.02511","-117.36281","9/13/15",38,0.53,NA,NA,"34.02511_-117.36281",0,1,0,0
"646","SAR Southside channel to Riverside Drive","34.02511","-117.36281","9/13/15",42,0.42,NA,NA,"34.02511_-117.36281",0,5,0,0
"647","SAR Southside channel to Riverside Drive","34.02511","-117.36281","9/13/15",42,0.42,NA,NA,"34.02511_-117.36281",0,5,0,0
"648","SAR Southside channel to Riverside Drive","34.02511","-117.36281","9/13/15",42,0.42,NA,NA,"34.02511_-117.36281",0,10,0,0
"649","Below Reach# 9 and Reach #9","NV","NV","11/4/15",32,0.8,NA,NA,"NV_NV",0,1,0,0
"650","Below Reach# 9 and Reach #9","NV","NV","11/4/15",32,0.82,NA,NA,"NV_NV",0,2,0,0
"651","Below Reach# 9 and Reach #9","NV","NV","11/4/15",26,0.78,NA,NA,"NV_NV",0,6,0,0
"652","Below Reach# 9 and Reach #9","NV","NV","11/4/15",29,0.57,NA,NA,"NV_NV",0,5,0,0
"653","Below Reach# 9 and Reach #9","NV","NV","11/4/15",29,0.57,NA,NA,"NV_NV",0,5,0,0
"654","Below Reach# 9 and Reach #9","NV","NV","11/4/15",37,0.07,NA,NA,"NV_NV",0,2,0,0
"655","Below Reach# 9 and Reach #9","NV","NV","11/4/15",37,0.07,NA,NA,"NV_NV",0,3,0,0
"656","Below Reach# 9 and Reach #9","NV","NV","11/4/15",32,0.62,NA,NA,"NV_NV",0,2,0,0
"657","Below Reach# 9 and Reach #9","NV","NV","11/4/15",38,1.02,NA,NA,"NV_NV",0,4,0,0
"658","Below Reach# 9 and Reach #9","NV","NV","11/4/15",37,0.93,NA,NA,"NV_NV",0,4,0,0
"659","Below Reach# 9 and Reach #9","NV","NV","11/4/15",37,0.93,NA,NA,"NV_NV",0,1,0,0
"660","Below Reach# 9 and Reach #9","NV","NV","11/4/15",32,0.82,NA,NA,"NV_NV",1,0,0,0
"661","Below Reach# 9 and Reach #9","NV","NV","11/4/15",36,0.85,NA,NA,"NV_NV",1,0,0,0
"662","Below Reach# 9 and Reach #9","NV","NV","11/4/15",36,1.12,NA,NA,"NV_NV",2,0,0,0
"663","Below Reach# 9 and Reach #9","NV","NV","11/4/15",35,1.09,NA,NA,"NV_NV",4,0,0,0
"664","Below Reach# 9 and Reach #9","NV","NV","11/4/15",38,1.02,NA,NA,"NV_NV",1,0,0,0
"665","Below Reach# 9 and Reach #9","NV","NV","11/4/15",40,1.21,NA,NA,"NV_NV",5,0,0,0
"666","Below Reach# 9 and Reach #9","NV","NV","11/4/15",40,1.21,NA,NA,"NV_NV",5,0,0,0
"667","Below Reach# 9 and Reach #9","NV","NV","11/4/15",37,1.26,NA,NA,"NV_NV",6,0,0,0
"668","Below Reach# 9 and Reach #9","NV","NV","11/4/15",37,1.26,NA,NA,"NV_NV",4,0,0,0
"669","Below Reach# 9 and Reach #9","NV","NV","11/4/15",35,1.11,NA,NA,"NV_NV",2,0,0,0
"670","Below Reach# 9 and Reach #9","NV","NV","11/4/15",34,1.06,NA,NA,"NV_NV",4,0,0,0
"671","Below Reach# 9 and Reach #9","NV","NV","11/4/15",36,0.79,NA,NA,"NV_NV",10,0,0,0
"672","Below Reach# 9 and Reach #9","NV","NV","11/4/15",40,0.92,NA,NA,"NV_NV",10,0,0,0
"673","Below Reach# 9 and Reach #9","NV","NV","11/4/15",48,0.23,NA,NA,"NV_NV",0,5,0,0
"674","Below Reach# 9 and Reach #9","NV","NV","11/4/15",48,0.23,NA,NA,"NV_NV",0,5,0,0
"675","Below Reach# 9 and Reach #9","NV","NV","11/4/15",78,NA,0.22,0.21,"NV_NV",0,10,0,0
"676","Below Reach# 9 and Reach #9","NV","NV","11/4/15",72,0.15,NA,NA,"NV_NV",0,5,0,0
"677","Below Reach# 9 and Reach #9","NV","NV","11/4/15",72,0.15,NA,NA,"NV_NV",0,5,0,0
"678","Below Reach# 9 and Reach #9","NV","NV","11/4/15",32,1.17,NA,NA,"NV_NV",0,1,0,0
"679","Below Reach# 9 and Reach #9","NV","NV","11/4/15",35,0.42,NA,NA,"NV_NV",3,0,0,0
"680","Below Reach# 9 and Reach #9","NV","NV","11/4/15",35,0.42,NA,NA,"NV_NV",2,0,0,0
"681","Below Reach# 9 and Reach #9","NV","NV","11/4/15",73,0.62,NA,NA,"NV_NV",5,0,0,0
"682","Below Reach# 9 and Reach #9","NV","NV","11/4/15",73,0.62,NA,NA,"NV_NV",5,0,0,0
"683","Below Reach# 9 and Reach #9","NV","NV","11/4/15",90,NA,0.46,0.38,"NV_NV",10,0,0,0
"684","Below Reach# 9 and Reach #9","NV","NV","11/4/15",120,NA,0.83,0.33,"NV_NV",10,0,0,0
"685","Below Reach# 9 and Reach #9","NV","NV","11/4/15",50,1.57,NA,NA,"NV_NV",5,0,0,0
"686","Below Reach# 9 and Reach #9","NV","NV","11/4/15",58,0.72,NA,NA,"NV_NV",3,0,0,0
"687","Below Reach# 9 and Reach #9","NV","NV","11/4/15",56,1.24,NA,NA,"NV_NV",1,0,0,0
"688","Below Reach# 9 and Reach #9","NV","NV","11/4/15",56,1.24,NA,NA,"NV_NV",7,0,0,0
"689","Below Reach# 9 and Reach #9","NV","NV","11/4/15",32,1.17,NA,NA,"NV_NV",1,0,0,0
"690","Bottom of Modeling Reach","NV","NV","11/5/15",47,0.54,NA,NA,"NV_NV",0,5,0,0
"691","Bottom of Modeling Reach","NV","NV","11/5/15",47,0.54,NA,NA,"NV_NV",0,5,0,0
"692","Bottom of Modeling Reach","NV","NV","11/5/15",48,0.43,NA,NA,"NV_NV",0,5,0,0
"693","Bottom of Modeling Reach","NV","NV","11/5/15",48,0.43,NA,NA,"NV_NV",0,5,0,0
"694","Bottom of Modeling Reach","NV","NV","11/5/15",48,0.47,NA,NA,"NV_NV",0,5,0,0
"695","Bottom of Modeling Reach","NV","NV","11/5/15",48,0.47,NA,NA,"NV_NV",0,5,0,0
"696","Bottom of Modeling Reach","NV","NV","11/5/15",42,0.63,NA,NA,"NV_NV",0,4,0,0
"697","Bottom of Modeling Reach","NV","NV","11/5/15",42,0.46,NA,NA,"NV_NV",0,4,0,0
"698","Bottom of Modeling Reach","NV","NV","11/5/15",38,0.48,NA,NA,"NV_NV",0,4,0,0
"699","Bottom of Modeling Reach","NV","NV","11/5/15",38,0.48,NA,NA,"NV_NV",0,4,0,0
"700","Bottom of Modeling Reach","NV","NV","11/5/15",47,0.54,NA,NA,"NV_NV",2,0,0,0
"701","Bottom of Modeling Reach","NV","NV","11/5/15",48,0.43,NA,NA,"NV_NV",2,0,0,0
"702","Bottom of Modeling Reach","NV","NV","11/5/15",48,0.43,NA,NA,"NV_NV",3,0,0,0
"703","Bottom of Modeling Reach","NV","NV","11/5/15",47,0.47,NA,NA,"NV_NV",5,0,0,0
"704","Bottom of Modeling Reach","NV","NV","11/5/15",47,0.67,NA,NA,"NV_NV",5,0,0,0
"705","Bottom of Modeling Reach","NV","NV","11/5/15",44,0.67,NA,NA,"NV_NV",5,0,0,0
"706","Bottom of Modeling Reach","NV","NV","11/5/15",44,0.63,NA,NA,"NV_NV",5,0,0,0
"707","Bottom of Modeling Reach","NV","NV","11/5/15",45,0.79,NA,NA,"NV_NV",5,0,0,0
"708","Bottom of Modeling Reach","NV","NV","11/5/15",48,0.8,NA,NA,"NV_NV",2,0,0,0
"709","Bottom of Modeling Reach","NV","NV","11/5/15",48,0.8,NA,NA,"NV_NV",3,0,0,0
"710","Bottom of Modeling Reach","NV","NV","11/5/15",50,0.92,NA,NA,"NV_NV",5,0,0,0
"711","Bottom of Modeling Reach","NV","NV","11/5/15",50,0.92,NA,NA,"NV_NV",5,0,0,0
"712","Bottom of Modeling Reach","NV","NV","11/5/15",34,0.75,NA,NA,"NV_NV",5,0,0,0
"713","Bottom of Modeling Reach","NV","NV","11/5/15",34,0.75,NA,NA,"NV_NV",5,0,0,0
"714","Bottom of Modeling Reach","NV","NV","11/5/15",32,0.79,NA,NA,"NV_NV",0,2,0,0
"715","Bottom of Modeling Reach","NV","NV","11/5/15",39,0.65,NA,NA,"NV_NV",0,1,0,0
"716","Bottom of Modeling Reach","NV","NV","11/5/15",35,0.48,NA,NA,"NV_NV",0,4,0,0
"717","Bottom of Modeling Reach","NV","NV","11/5/15",36,0.5,NA,NA,"NV_NV",0,3,0,0
"718","Bottom of Modeling Reach","NV","NV","11/5/15",36,0.5,NA,NA,"NV_NV",0,4,0,0
"719","Bottom of Modeling Reach","NV","NV","11/5/15",44,0.37,NA,NA,"NV_NV",0,1,0,0
"720","Bottom of Modeling Reach","NV","NV","11/5/15",46,0.61,NA,NA,"NV_NV",0,10,0,0
"721","Bottom of Modeling Reach","NV","NV","11/5/15",48,0.62,NA,NA,"NV_NV",0,5,0,0
"722","Bottom of Modeling Reach","NV","NV","11/5/15",46,0.72,NA,NA,"NV_NV",0,3,0,0
"723","Bottom of Modeling Reach","NV","NV","11/5/15",44,0.65,NA,NA,"NV_NV",0,6,0,0
"724","Bottom of Modeling Reach","NV","NV","11/5/15",42,0.88,NA,NA,"NV_NV",0,1,0,0
"725","Bottom of Modeling Reach","NV","NV","11/5/15",30,0.4,NA,NA,"NV_NV",5,0,0,0
"726","Bottom of Modeling Reach","NV","NV","11/5/15",30,0.4,NA,NA,"NV_NV",5,0,0,0
"727","Bottom of Modeling Reach","NV","NV","11/5/15",39,0.65,NA,NA,"NV_NV",5,0,0,0
"728","Bottom of Modeling Reach","NV","NV","11/5/15",39,0.65,NA,NA,"NV_NV",5,0,0,0
"729","Bottom of Modeling Reach","NV","NV","11/5/15",35,0.48,NA,NA,"NV_NV",1,0,0,0
"730","Bottom of Modeling Reach","NV","NV","11/5/15",44,0.37,NA,NA,"NV_NV",5,0,0,0
"731","Bottom of Modeling Reach","NV","NV","11/5/15",44,0.37,NA,NA,"NV_NV",5,0,0,0
"732","Bottom of Modeling Reach","NV","NV","11/5/15",46,0.61,NA,NA,"NV_NV",10,0,0,0
"733","Bottom of Modeling Reach","NV","NV","11/5/15",46,0.61,NA,NA,"NV_NV",10,0,0,0
"734","Bottom of Modeling Reach","NV","NV","11/5/15",48,0.62,NA,NA,"NV_NV",10,0,0,0
"735","Bottom of Modeling Reach","NV","NV","11/5/15",48,0.62,NA,NA,"NV_NV",10,0,0,0
"736","Bottom of Modeling Reach","NV","NV","11/5/15",46,0.72,NA,NA,"NV_NV",5,0,0,0
"737","Bottom of Modeling Reach","NV","NV","11/5/15",46,0.72,NA,NA,"NV_NV",5,0,0,0
"738","Bottom of Modeling Reach","NV","NV","11/5/15",50,1.03,NA,NA,"NV_NV",5,0,0,0
"739","Bottom of Modeling Reach","NV","NV","11/5/15",50,1.03,NA,NA,"NV_NV",5,0,0,0
"740","Bottom of Modeling Reach","NV","NV","11/5/15",50,0.91,NA,NA,"NV_NV",10,0,0,0
"741","Bottom of Modeling Reach","NV","NV","11/5/15",50,1.15,NA,NA,"NV_NV",5,0,0,0
"742","Bottom of Modeling Reach","NV","NV","11/5/15",50,0.15,NA,NA,"NV_NV",5,0,0,0
"743","Bottom of Modeling Reach","NV","NV","11/5/15",42,0.88,NA,NA,"NV_NV",5,0,0,0
"744","Bottom of Modeling Reach","NV","NV","11/5/15",42,0.88,NA,NA,"NV_NV",5,0,0,0
"745","Bottom of Modeling Reach","NV","NV","11/5/15",42,0.88,NA,NA,"NV_NV",5,0,0,0
"746","US of Reach #9 ","NV","NV","11/5/15",24,0.48,NA,NA,"NV_NV",0,6,0,0
"747","US of Reach #9 ","NV","NV","11/5/15",28,0.42,NA,NA,"NV_NV",0,10,0,0
"748","US of Reach #9 ","NV","NV","11/5/15",28,0.42,NA,NA,"NV_NV",0,10,0,0
"749","US of Reach #9 ","NV","NV","11/5/15",25,0.06,NA,NA,"NV_NV",0,10,0,0
"750","US of Reach #9 ","NV","NV","11/5/15",25,0.06,NA,NA,"NV_NV",0,10,0,0
"751","US of Reach #9 ","NV","NV","11/5/15",30,0.5,NA,NA,"NV_NV",0,10,0,0
"752","US of Reach #9 ","NV","NV","11/5/15",30,0.5,NA,NA,"NV_NV",0,10,0,0
