"date","q.cms","av.depth.m_slice1","max.depth.m_slice1","av.vel.ms_slice1","total.shear.Pa_slice1","total.power.watt.ms_slice1","av.depth.m_slice2","max.depth.m_slice2","av.vel.ms_slice2","total.shear.Pa_slice2","total.power.watt.ms_slice2","av.depth.m_slice3","max.depth.m_slice3","av.vel.ms_slice3","total.shear.Pa_slice3","total.power.watt.ms_slice3","av.depth.m_slice4","max.depth.m_slice4","av.vel.ms_slice4","total.shear.Pa_slice4","total.power.watt.ms_slice4","av.depth.m_slice5","max.depth.m_slice5","av.vel.ms_slice5","total.shear.Pa_slice5","total.power.watt.ms_slice5","av.depth.m_slice6","max.depth.m_slice6","av.vel.ms_slice6","total.shear.Pa_slice6","total.power.watt.ms_slice6"
"05/25/2008",0.0436845940452559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302688850830638,0.0800426380284449,0.260624087675192,3.51837482569937,0.917081275932507
"05/26/2008",0.116852765855862,0,0,0,0,0,0.0041924108204977,0.0041924108204977,0.0604948784882809,0.465320069984241,0.0282485318508982,3.41167093319578e-07,3.41167093319578e-07,7.71186487042535e-06,4.01895444322188e-05,1.33579089317077e-06,2.66491391399802e-05,2.66491391399802e-05,0.000502381593333518,0.0028848488880186,0.000159099515580446,1.7656308030097e-06,1.7656308030097e-06,5.51577062160029e-05,0.00021194845745852,3.54949436657804e-06,0.0317777194362787,0.107824410820488,0.267367992889328,3.7737711466119,1.00901557844743
"05/27/2008",0.0745610709378814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367977490646933,0.0943157017145992,0.304890764664633,4.23358813101971,1.29086169107181
"05/28/2008",0.0439336771834392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303021892717663,0.0801757131346828,0.260875640773315,3.5231873103453,0.919256565382231
"05/29/2008",0.0306477136945804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293258987515912,0.0714634591401394,0.244917712263438,3.19491851397304,0.782816232976978
"05/30/2008",0.0182394405267495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285890546879388,0.0601576261165048,0.233582988540658,2.88948702937759,0.676155595004085
"05/31/2008",0.00704774184373646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187815179822215,0.0432717244889813,0.166486298347397,2.13559917232637,0.355543161917103
"06/01/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/02/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/03/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/04/2008",0.0160930649066536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260928734734159,0.0576614449019819,0.217595084565535,2.73204934453682,0.59635372268827
"06/05/2008",0.00137880626565141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185749683958308,0.0185749683958308,0.176494858762541,1.93599155851047,0.342178046987619
"06/06/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/07/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/08/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/09/2008",2.27308027954648e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000820626465529108,0.000820626465529108,0.0123429774910385,0.0948541356921681,0.00668673330148938
"06/10/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/11/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/12/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/13/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/14/2008",0.00429307898116082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024541645653793,0.0348820817955303,0.198399831276622,2.52833517624119,0.549120442492517
"06/15/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/16/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/17/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/18/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/19/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/20/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/21/2008",4.37370326008716e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157899247109502,0.00157899247109502,0.0237495003487111,0.182511742432765,0.0128661479769173
"06/22/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/23/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/24/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/25/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/26/2008",0.00154195572109348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197406838239801,0.0197406838239801,0.183673782124682,2.04126022298337,0.376924656337824
"06/27/2008",0.0010765963161488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160071174757737,0.0160071174757737,0.159510144435805,1.69399743632894,0.273534743144579
"06/28/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/29/2008",0.0192777239233803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295610646962554,0.0613012153307218,0.240783107254866,2.96450519177182,0.714492775497578
"06/30/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/01/2008",0.00814567409710404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187117972355512,0.0456204821198757,0.170903306489291,2.13405748735437,0.364712182529925
"07/02/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/03/2008",0.00106446990021719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159040804038367,0.0159040804038367,0.158828619189053,1.68428722862926,0.270780375676894
"07/04/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/05/2008",0.00399352373354439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294231474302879,0.0336573704998704,0.233572602137429,2.90211966987292,0.706422232554595
"07/06/2008",0.001659188666476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205557948771505,0.0205557948771505,0.188628983782537,2.11431061786037,0.40165620979055
"07/07/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/08/2008",0.0577610687563536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341555511868019,0.0871689797582273,0.288328108585402,3.95719603730735,1.14467337448853
"07/09/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/10/2008",0.00176255816877957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212745145477469,0.0212745145477469,0.192998205484808,2.17872240020429,0.423463120495225
"07/11/2008",0.00266548454431158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269238793889595,0.0269238793889595,0.225963087148263,2.67163287397584,0.605727733423889
"07/12/2008",0.0509997725216411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312469765193092,0.083950843778519,0.268011804975047,3.65970990103465,0.980966092378109
"07/13/2008",0.00312527235275962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294323988220333,0.0294323988220333,0.239816888218001,2.8826010820207,0.693260735237095
"07/14/2008",0.00521272014622806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149456604503498,0.0383136604503453,0.130534101235756,1.80168855985559,0.23758278381859
"07/15/2008",0.00393256391290313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304165383827848,0.0334081404112145,0.240730299491062,2.97818522329447,0.738433318940277
"07/16/2008",0.0449988353396744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304446084997077,0.0807447843124231,0.261951361258236,3.54376701441424,0.928558789998663
"07/17/2008",0.000621036366244085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115679757181872,0.0115679757181872,0.128163791542203,1.26161374388149,0.165741091822933
"07/18/2008",0.0431438214429119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301965799365774,0.0797537249690046,0.260077952659823,3.50792666824999,0.912358608050775
"07/19/2008",0.00689927518379032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187909458921453,0.0429541163675218,0.165889013365768,2.13580764495096,0.354303291368454
"07/20/2008",0.0840196753654994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355444115107487,0.0978063812153384,0.295797076926718,4.18859745921263,1.23905931426766
"07/21/2008",0.0230683759957751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315871343233314,0.0650631048460503,0.263618194515015,3.23101398311799,0.852737352891987
"07/22/2008",0.0213398701138902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306632633901448,0.063347714451453,0.253205584259918,3.10948818633737,0.789698973056203
"07/23/2008",0.00279002611335223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276576275620593,0.0276576275620593,0.230133790227734,2.73457667900893,0.630273216847152
"07/24/2008",0.0633785490019737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361753513058098,0.0897194706769662,0.302140453324042,4.16018136448957,1.25701637858252
"07/25/2008",0.0207024139249944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303225487589289,0.0627150951269436,0.249365514683508,3.06467065225769,0.766451030549656
"07/26/2008",0.0150941104265646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249311143740229,0.0564996858025889,0.210154081157908,2.65877555259936,0.559212768829591
"07/27/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/28/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/29/2008",0.107712070170212,0,0,0,0,0,0.00190293694489272,0.00190293694489272,0.027531131029711,0.211386098208747,0.0127410983577125,1.54814651607474e-07,1.54814651607474e-07,3.49948660505912e-06,1.8237193566933e-05,6.06154596372388e-07,1.20928344860345e-05,1.20928344860345e-05,0.000227970495598419,0.00130908544312758,7.21961072969963e-05,8.01207159153898e-07,8.01207159153898e-07,2.50294393524614e-05,9.61778765968086e-05,1.61068797227091e-06,0.0342582584667819,0.105252040243906,0.279761141736724,4.02596163141348,1.12897437159427
"07/30/2008",0.0342227122079474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302590974815274,0.0740954287805402,0.248655697019333,3.34169907038679,0.831201205932683
"07/31/2008",0.0239447553526435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317110291367703,0.0658907933021421,0.265587119834582,3.26199998307791,0.866528196360629
"08/01/2008",0.00696646208290032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187866793986908,0.0430978463121488,0.166159307893948,2.13571330303473,0.354864380689732
"08/02/2008",0.0673212728852291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365156772246294,0.0913669689299418,0.30388579248808,4.19333590050245,1.27441226679022
"08/03/2008",0.0189345791265677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293776568716295,0.0609606742341728,0.238715984968664,2.94037976339995,0.701978330353451
"08/04/2008",0.0238775684535618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317476774881068,0.0658329704067474,0.265879585792379,3.26372709828469,0.867904773620598
"08/05/2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08/06/2008",0.05862302751064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345593280812762,0.0875727566527016,0.291140026103766,3.99786595162121,1.16726537233468
"08/07/2008",0.0113480311262732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231054573446684,0.051299457344664,0.205198563978763,2.51727797593923,0.517251168780343
"08/08/2008",0.0168802987193718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270084067269369,0.0585769781555029,0.223459024914963,2.78979332361593,0.625622938950811
"08/09/2008",0.0315129498585575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295517554299364,0.0721004594932443,0.245822395042774,3.23044296107504,0.79452656746741
"08/10/2008",0.08835568841389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355125902847858,0.0992891670754756,0.293462296300259,4.19150563442302,1.23001403543094
"08/11/2008",0.0284184196088314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292707852549571,0.0697409519469387,0.246113167033773,3.14699938515577,0.774868295874446
"08/12/2008",0.0257709280439307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307149090701193,0.0674624478053887,0.257637752434679,3.21505614925832,0.82911215493051
"08/13/2008",0.0133266033691352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240723868606305,0.0540941203092272,0.207837008146941,2.59530741278817,0.53943831829928
"08/14/2008",0.000439697286903188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00957212764720811,0.00957212764720811,0.113373754148499,1.06228400846807,0.12109412186488
"08/15/2008",0.0586066404621871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345516517145116,0.087565080285937,0.291086567596164,3.99709275933896,1.16683586667503
"08/16/2008",0.0144061821281223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244923442206537,0.0555939930314671,0.208304599565024,2.62829232826357,0.547503336140906
"08/17/2008",0.0125098728690036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237546777710153,0.0529594260700424,0.207483262605388,2.57035343301711,0.533336914394722
"08/18/2008",0.00371101101640393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324258846599217,0.0324258846599217,0.255907775784364,3.12975380171079,0.801658563322487
"08/19/2008",0.00614645417304975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176704416300015,0.041038441629997,0.154415255014251,2.037400379831,0.317677605901634
"08/20/2008",0.0343144796801332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302830519777805,0.0741629894242346,0.248751648223463,3.34546681478661,0.832443211109279
"08/21/2008",0.00461393739193594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193129911245703,0.0361938896276767,0.160725714562745,2.12796863433161,0.380631982440478
"08/22/2008",0.0484892766825146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03091130535436,0.0826095867872255,0.265476414539694,3.61120512159594,0.959041464511846
"08/23/2008",0.0126816091378944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238214833741297,0.0531980214879167,0.207557645696791,2.57560057804129,0.534619874124273
"08/24/2008",0.0202455430112106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300783553420092,0.0622616908398717,0.246613300293047,3.03254949929816,0.749789009031038
"08/25/2008",0.059212961258626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348356772865286,0.087849105857954,0.293064532389463,4.02570087395611,1.18272757617866
"08/26/2008",0.0285858952450396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291794325353057,0.069885086091035,0.245384142134264,3.14269423456816,0.771436925241867
"08/27/2008",0.0102284679688062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212113222322721,0.0494053222322677,0.191540838234672,2.35310051350399,0.454123762727533
"08/28/2008",0.0219032568432975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309643885577808,0.0639068263377343,0.256599455520463,3.14909813033836,0.810245612217239
"08/29/2008",0.055552094611026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331207769404254,0.0861342055118507,0.281121901715328,3.85296971700459,1.08677601120371
"08/30/2008",0.0299974756078913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291561640357904,0.0709847437233919,0.244237829447638,3.16822135373401,0.774015739180522
"08/31/2008",0.0103074535428589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213449541298459,0.0495389541298415,0.192504395583765,2.36468329115301,0.458577423400704
"09/01/2008",0.0595701989171648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350030220830595,0.0880164506544849,0.294229927862587,4.04255646581617,1.19209079961845
"09/02/2008",0.0984927166517059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362365117750096,0.102583023337907,0.290701467427941,4.23291931663693,1.23049270761888
"09/03/2008",0.051186584875137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312719546608172,0.0840506501081218,0.268200469798496,3.66331926451637,0.982597559464166
"09/04/2008",0.0294242566494972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290065339864495,0.0705627309896371,0.24363847710658,3.14468640753882,0.766257642583868
"09/05/2008",0.0312596060878331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294856239101069,0.0719139438595628,0.245557501183538,3.22004129531439,0.791097746042965
"09/06/2008",0.00841245524761643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186948561347189,0.0461911951680832,0.171976573542247,2.13368288091641,0.366940117687725
"09/07/2008",0.0626902929627039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03611594279132,0.0894318774658077,0.301835780652105,4.15439378962617,1.25397968986884
"09/08/2008",0.0316456849518756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295864038976321,0.0721981811383087,0.245961181605493,3.23589273420922,0.796323039235568
"09/09/2008",0.0148034041851693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246468640507557,0.0561458587689849,0.208476645952007,2.64042885454069,0.550470792614557
"09/10/2008",0.0189545713258218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293883425233099,0.0609805147374229,0.238836419027441,2.94178535187333,0.70270744320377
"09/11/2008",0.000420721084672955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00935846261883222,0.00935846261883222,0.111768632923215,1.04083836072039,0.116400485227877
"09/12/2008",0.0543689497050803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325665432564351,0.0855799718278605,0.277262197441489,3.79714523386499,1.05576570237641
"09/13/2008",0.0379229077724007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304451769228745,0.0765302132031828,0.253214554209637,3.42890584010495,0.868499574019364
"09/14/2008",0.068501140381201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366175203923331,0.0918599858633902,0.304408088497151,4.20325745741182,1.27961801887117
"09/15/2008",0.0467227528479642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306751085424743,0.0816658041262665,0.263692373489261,3.5770744739236,0.943614082762877
"09/16/2008",0.0235347513977182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318364078041591,0.0655259415035092,0.266427664441552,3.26380336666247,0.869746001830859
"09/17/2008",0.0798147587055815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361015951842401,0.0962545649300275,0.299839766243294,4.20859850977672,1.26208857602757
"09/18/2008",0.0472799124990443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307496047540298,0.0819634721269981,0.264255058050731,3.58783924220826,0.948479861794113
"09/19/2008",0.0341243899166636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302334319499174,0.0740230423768352,0.248552892158126,3.33766220140109,0.82987048610527
"09/20/2008",0.0189706306334189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293969260795776,0.0609964521908529,0.238933161140227,2.9429144311388,0.703293124017944
"09/21/2008",0.0206663624181715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303279550996,0.0626793171702916,0.249148338512116,3.06213598452082,0.765136236886195
"09/22/2008",0.00396894316069512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298237082983939,0.033556874496339,0.236458770426364,2.93279126400705,0.71932992868313
"09/23/2008",0.0671705120383296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365026639309618,0.0913039723216987,0.303819054664613,4.19206814600686,1.27374708735681
"09/24/2008",0.0226400185464693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313581810981355,0.0646379976701395,0.26103774673278,3.20089752191333,0.837115213634132
"09/25/2008",0.0201655742142507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300356127353178,0.0621823288269274,0.246131564058279,3.02692714540861,0.746872557631826
"09/26/2008",0.0192990270865107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295724510464017,0.0613223568505693,0.240911438628917,2.96600294998051,0.715269699026268
"09/27/2008",0.000116941255918074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422180819490153,0.00422180819490153,0.063499881748943,0.487988121522864,0.0344006763554075
"09/28/2008",0.123535404257717,0,0,0,0,0,0.00579883618266772,0.00579883618266772,0.0739825163812701,0.61993215158959,0.0498937375653126,4.7740683109139e-07,4.7740683109139e-07,1.07914773777613e-05,5.62386098369094e-05,1.86921807465187e-06,3.72910556652488e-05,3.72910556652488e-05,0.000702999817884943,0.00403686812935499,0.000222633416436465,2.4707078233733e-06,2.4707078233733e-06,7.71840727035933e-05,0.000296586755907311,4.96692937480182e-06,0.0324053519983409,0.109430836182658,0.272968731876285,3.8863968772737,1.06208371920905
"09/29/2008",0.0443990693623335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303644155190331,0.0804243534645758,0.261345647877357,3.53217905796661,0.92332092198267
"09/30/2008",0.0358417526055722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305549653269319,0.0752403560207695,0.250460705877369,3.39765345802743,0.851036142238939
"10/01/2008",0.0468341847782935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306900077848005,0.0817253377264733,0.263804910401669,3.57922742758272,0.944587238570113
"10/02/2008",0.0177353749131098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280028389744012,0.0595714104029672,0.229828308999678,2.85251357399716,0.657414523142363
